text,label,text_length,is_long,sample_id,rewritten_review
"I don't normally give movies a ""1."" Although I am a HEARTLESS critic, I try to find anything that makes the movie worthwhile (that is to say, watchable). The main thing I look for is a coherent plot. If it has that alone, I can watch it! Let me start by saying, this doesn't even deserve to be called a movie, this is more like an elementary school project...gone horribly wrong! And I've seen every Sci-Fi movie special that was ever made.<br /><br />Many times I've read professional critic reviews that say crap like ""This played like a Made-for-TV...(etc, etc)"" and I kept saying ""Oh come on, I wish they'd think of a REAL criticism."" Well this is worse...much worse! This is truly the worst ""thing"" I've seen that's lasted the length of a movie (if I DID consider it a movie it would be my new worst movie of all time), and I've seen every movie Uwe Boll made! This movie makes Uwe Boll look like Francis Ford Coppola! :) I'd rather watch Jaws the Revenge all day then see this one more time...even 5 minutes of it...there was one good scene and it was the END! ;-P OK enough bashing the works of Ron Hall, now for the serious criticism.<br /><br />The script is poorly written, the dialog is delivered in a wooden manner, the effects are cheesier than those in a Power Rangers show, and don't even get me started on the screen zoom-in transitions (ugh). Someone actually watched this thing, edited it, and then said, ""ok release it""? I would have rather burned this than release it! In closing all I can say is ""Thank goodness DVD and VHS players have a Stop and Eject feature!"" My advice...don't rent it, if you do, you'll be glad you have stop and eject too! :)",0,1669,True,35619,"I don't normally give movies a ""1."" Although I am a HEARTLESS critic, I try to find anything that makes the movie worthwhile (that is to say, watchable). The main thing I look for is a coherent plot. If it has that alone, I can watch it! Let me start by saying, this doesn't even deserve to be called a movie; this is more like an elementary school project...gone horribly wrong! And I've seen every Sci-Fi movie special that was ever made.

Many times I've read professional critic reviews that say crap like ""This played like a Made-for-TV...(etc, etc)"" and I kept saying ""Oh come on, I wish they'd think of a REAL criticism."" Well, this is worse...much worse! This is truly the worst ""thing"" I've seen that's lasted the length of a movie (if I DID consider it a movie, it would be my new worst movie of all time), and I've seen every movie Uwe Boll made! This movie makes Uwe Boll look like Francis Ford Coppola! :) I'd rather watch Jaws the Revenge all day than see this one more time...even 5 minutes of it...there was one good scene, and it was the END! ;-P OK enough bashing the works of Ron Hall, now for the serious criticism.

The script is poorly written, the dialog is delivered in a wooden manner, the effects are cheesier than those in a Power Rangers show, and don't even get me started on the screen zoom-in transitions (ugh). Someone actually watched this thing, edited it, and then said, ""ok release it""? I would have rather burned this than release it! In closing, all I can say is, ""Thank goodness DVD and VHS players have a Stop and Eject feature!"" My advice...don't rent it; if you do, you'll be glad you have stop and eject too! :)"
"This is an excellent James Bond movie. Although it is not part of the original and more famous series, and it is a standalone film, it is very well done. Enticing Sean Connery to return to the role he made famous was a stroke of genius, as was titling the movie in a way that references his past vow to not play Bond again. Connery was as great as he was in his earlier 007 appearances. The script is outstanding, as are the photography and the performances. It's the earliest movie I recall with Kim Basinger, who became much more famous after this film; Barbara Carrera was excellent; and Klaus Maria Brandauer was absolutely perfect as the main villain. The frequent references to the aging of Bond and the changing times and attitudes of the British secret service were most humorous. The 007 gadgets equaled those of the other Bond films. The only thing missing was the famous 007 music theme, which, of course, could not be used by this competing production. It was rather amazing to me to be able to see two excellent James Bond movies released in the same year, this one and Octopussy with Roger Moore. An interesting aspect of the film is an emphasis on video games and computer graphics. The early 80's were the first heyday of such things, and the use of them in this film made it a very contemporary movie. The film is actually a different version of Thunderball, updated with newer technology. Regardless of the repeated theme, there are sufficient differences to make it most entertaining. I will watch this one frequently.",1,1537,True,45999,"This is an excellent James Bond movie. Although not part of the original series and a standalone film, it is very well done. Enticing Sean Connery to return to the role he made famous was a stroke of genius, as was titling the movie to reference his past vow to not play Bond again. Connery was as great as in his earlier 007 appearances. The script is outstanding, as are the photography and performances. It's the earliest movie I recall with Kim Basinger, who became more famous after this film; Barbara Carrera was excellent; and Klaus Maria Brandauer was perfect as the main villain. The frequent references to Bond's aging and the changing times of the British secret service were humorous. The 007 gadgets equaled those of other Bond films. The only thing missing was the famous 007 music theme, which couldn’t be used by this competing production. It was amazing to see two excellent James Bond movies released in the same year, this one and Octopussy with Roger Moore. An interesting aspect is the emphasis on video games and computer graphics, making it a contemporary movie. The film is a different version of Thunderball, updated with newer technology. Despite the repeated theme, there are sufficient differences to make it entertaining. I will watch this one frequently."
"It's really not worthy of a 'best picture' consideration, but as entertainment goes, it does the job! This is one that I've watched, with pulse quickening every time, at least a dozen times.<br /><br />Most of these actors were unknown at the time this was done, and we can recognize them from other work. Those that don't have current name recognition probably don't want it.<br /><br />This was a fun ADVENTURE. Sort of like The Little Rascals if they just had to be serious.",1,477,False,49512,"It's really not worthy of a 'best picture' consideration, but as entertainment goes, it does the job! This is one that I've watched, with pulse quickening every time, at least a dozen times. From the very first viewing, the excitement never wanes, and each subsequent watch brings the same thrill and exhilaration. It's amazing how a film can maintain its entertainment value even after multiple viewings, and this one certainly delivers on that front. The pacing, the storyline, and the sheer energy of the film contribute to its lasting appeal. 

Most of these actors were unknown at the time this was done, and we can recognize them from other work. Those that don't have current name recognition probably don't want it. It's interesting to see how their careers have evolved since then, and some have indeed become recognizable faces in the industry, while others have chosen paths that keep them out of the limelight. Regardless of their current status, their performances in this film were memorable and contributed significantly to its charm. The cast dynamics and chemistry were spot on, making the viewing experience all the more enjoyable.

This was a fun ADVENTURE. Sort of like The Little Rascals if they just had to be serious. The adventurous spirit of the film is infectious, capturing the essence of youthful exploration and the thrill of embarking on a journey filled with unexpected twists and turns. It evokes a sense of nostalgia, reminiscent of childhood escapades and the boundless imagination that comes with it. This film masterfully balances humor and seriousness, much like The Little Rascals, yet it adds its unique twist by requiring the characters to confront challenges with a level of seriousness that adds depth to the narrative. It's this blend of fun and adventure that makes it an enduring favorite, one that continues to captivate and entertain with each viewing."
"""you can't take it realistically."" -sheets<br /><br />Zombie Bloodbath 2 (ZB2) is a world all of its own. I've really never seen anything like it. The only thing I can think to compare it to is psychedelic drugs. Forgive the clichéI don't simply mean that it's incoherent and absurd, though occasionally it is. I mean that it takes you through such a broad range of intense experiences and unexpected emotions so quickly as to overwhelm you, and when it's over, you find that it's all happened while you were sitting on the couch.<br /><br />It is worth noting that it's extremely low-budget, as a disclaimer to those who, after seeing ""Shaun of the Dead,"" consider themselves fans of underground zombie films. Also of note is that it is much more ""brutal"" than you'd expect. Children get disemboweled, and someone taunts a teenage girl before shooting her in the groin. Her corpse is subsequently ""raped."" These are certainly not flaws, and indeed I feel it is to the film's credit. But if it doesn't sound like your kind of movie, don't waste your time.<br /><br />(I don't mean to over-hype it, regarding brutality. Don't go in expecting ""Inside"" or something.) I hesitate to give away any of the plot, because it's really full of surprises. Even the opening scene, which has nothing to do with zombies, is at once a classic horror scene and something quite original.<br /><br />Man, I'm three paragraphs in and I've hardly said anything at all. Here's why I thought the movie was awesome: 1. It's big, and it keeps moving. At one point, you expect it to turn into another NotLD clone, a board-up-the-windows movie where everyone stays in a farmhouse and argues with one another. By the end of the film, however, the farmhouse scenes will seem like a distant dream. There are also a number of outdoor, urban scenes. These are rare in low-budget zombie films.<br /><br />2. The makeup/gore is much better than ZB1. More convincing and more creative. Something kind of funny: the early zombies look really lame. Then, halfway through, they suddenly look really good, with prosthetics and everything. Some of them look like Fulci zombies, some are reminiscent of Mr. Tongue from ""Day of the Dead."" And it's got big scenes of dozens of zombies shuffling around. Never gets old.<br /><br />3. There's something oddly emotional about it. One character asserts that heaven exists, and that our dead/undead protagonists are now in heaven. In the context of the film, we believe it to be true. Though the characters behave with typical horror film stupidity, they genuinely seem to care about each other, and accordingly, I found myself caring about them.<br /><br />4. The pacing is great. There's hardly a dull moment.<br /><br />My only observation that borders on criticism is that Todd Sheets comes up with the most bizarre dialog I've ever heard. I personally feel it adds to the experience, but I don't think he does it on purpose, so I can't fairly give the film a perfect rating. (Example: when a car breaks down, the owner yells at the passengers. Then he says something to the effect of, ""Sorry I yelled at you guys. You don't know what it's like to have your dad standing over you with a straight razor when you're five years old."" wtf?) At the very end, it gets to be more than I can handle. Involves a montage with Bill Clinton, and then some preachy end credits explaining the zombie metaphor. Really, by this point, I was firmly re-living my drug experiences.<br /><br />Highly recommended. 7/10.",1,3507,True,44514,"""you can't take it realistically."" -sheets

Zombie Bloodbath 2 (ZB2) is a world all of its own. I've really never seen anything like it. It takes you through such a broad range of intense experiences and unexpected emotions so quickly as to overwhelm you, and when it's over, you find that it's all happened while you were sitting on the couch.

It is worth noting that it's extremely low-budget, as a disclaimer to those who, after seeing ""Shaun of the Dead,"" consider themselves fans of underground zombie films. Also of note is that it is much more ""brutal"" than you'd expect. Children get disemboweled, and someone taunts a teenage girl before shooting her in the groin. Her corpse is subsequently ""raped."" These are certainly not flaws, and indeed I feel it is to the film's credit. But if it doesn't sound like your kind of movie, don't waste your time.

I hesitate to give away any of the plot, because it's really full of surprises. Even the opening scene, which has nothing to do with zombies, is at once a classic horror scene and something quite original.

Here's why I thought the movie was awesome: 1. It's big, and it keeps moving. At one point, you expect it to turn into another NotLD clone, a board-up-the-windows movie where everyone stays in a farmhouse and argues with one another. By the end of the film, however, the farmhouse scenes will seem like a distant dream. There are also a number of outdoor, urban scenes. These are rare in low-budget zombie films.

2. The makeup/gore is much better than ZB1. More convincing and more creative. The early zombies look really lame. Then, halfway through, they suddenly look really good, with prosthetics and everything. Some of them look like Fulci zombies, some are reminiscent of Mr. Tongue from ""Day of the Dead."" And it's got big scenes of dozens of zombies shuffling around. Never gets old.

3. There's something oddly emotional about it. One character asserts that heaven exists, and that our dead/undead protagonists are now in heaven. In the context of the film, we believe it to be true. Though the characters behave with typical horror film stupidity, they genuinely seem to care about each other, and accordingly, I found myself caring about them.

4. The pacing is great. There's hardly a dull moment.

My only observation that borders on criticism is that Todd Sheets comes up with the most bizarre dialog I've ever heard. I personally feel it adds to the experience, but I don't think he does it on purpose, so I can't fairly give the film a perfect rating. (Example: when a car breaks down, the owner yells at the passengers. Then he says something to the effect of, ""Sorry I yelled at you guys. You don't know what it's like to have your dad standing over you with a straight razor when you're five years old."" wtf?) At the very end, it gets to be more than I can handle. Involves a montage with Bill Clinton, and then some preachy end credits explaining the zombie metaphor. Really, by this point, I was firmly re-living my drug experiences.

Highly recommended. 7/10."
"A group of tourists are stranded on Snake Island after an unfortunate accident with their boat. They are forced to spend the night and as you probably suspected, it isn't called Snake Island because it's just soooooo much fun to say - it has a history of people disappearing one by one because of the large snake population, which is just what happens with these poor dumb souls. This is a very boring and typical movie with tons of off screen snake attacks and lousy performances from NOBODY actors. The only somewhat entertaining scene was an absolutely unnecessary and forced strip scene which ain't anything couldn't see in a PG13 rated movie, folks. If you are into snake movies than check out SSSSSSS, but don't torture yourself with this crap.",0,750,False,28683,"A group of tourists find themselves stranded on the infamous Snake Island after an unfortunate accident involving their boat. In a twist of fate, they are compelled to spend the night on the island. As you might have suspected, the island isn't called Snake Island just because it's fun to say—there's a sinister history behind the name. The island has a notorious reputation for people mysteriously disappearing one by one, all thanks to the large and menacing snake population that inhabits it. This unfortunate turn of events is precisely what befalls these poor, naive souls.

Now, let’s talk about the movie itself—it’s a very boring and typical horror flick with a storyline that you've probably seen a hundred times before. It features a plethora of off-screen snake attacks that fail to deliver any real tension or excitement. The performances, too, leave much to be desired, as they are delivered by a cast of NOBODY actors who don’t manage to bring any depth or believability to their roles. Their lackluster portrayals do nothing to elevate the uninspired script.

The only somewhat entertaining scene that stands out in this otherwise dreary film is an absolutely unnecessary and forced strip scene. However, even this scene feels like it was thrown in just for the sake of it and doesn’t contribute anything meaningful to the plot. It’s quite tame and isn’t anything you couldn't see in a PG-13 rated movie, folks, so don’t expect anything remotely scandalous or provocative.

If you are someone who genuinely enjoys snake movies and are on the lookout for a film that will give you the thrills and chills, then I strongly recommend checking out the classic film SSSSSSS instead. It’s a far superior choice and will likely satisfy your craving for reptilian horror. In contrast, this film is not worth your time or effort, so don’t torture yourself with this mediocre and uninspired piece of cinema. Save yourself the disappointment and look elsewhere for your snake-themed entertainment."
"Yes, the votes are in. This film may very well be the Plan 9 From Outer Space for our generation. But whereas Ed Wood's film, for all its flaws, retains a certain charm despite it all, this film defines the word ""charmless"" to the nth degree. In fact, I'd suggest to the editors of the Oxford English Dictionary to cite this movie as a key example defining the that word in the next update to the dictionary.<br /><br />Carrot Top is a performer of such abysmal ability that normally rational people that I know once they hear his name become homicidal maniacs dedicated to wanting to kill Mr. Top as soon as possible. Indeed, if one goes to Amazon.com and look at customer reviews for Carrot Top's movie and other performance DVD, one will find several that could be construed as death threats to Mr. Top.<br /><br />One other curious fact about this film, I recall that Mike Nelson, the head writer for MST 3000, in his book Mike's Mega Cheese about movies, good and bad, said he saw this film and shortly afterwords couldn't recall a thing about it, including the title. Obviously Mike was suffering a classic reaction to trauma. Viewing this atrocity was so soul numbing, Mike Nelson had to block it from his mind. (Evidently, in a later chapter in his book, Mike Nelson had recovered his memeory of this film. From the review he offers, Mike Nelson was definitely not grateful for the recovered memory.)<br /><br />The only comment I offer about the film, and it is not a spoiler, it's simply God's honest truth, it's not funny. None of it is, not even a nanosecond of it is funny.",0,1586,True,31548,"Yes, the votes are in. This film may very well be the Plan 9 From Outer Space for our generation. But whereas Ed Wood's film, for all its flaws, retains a certain charm, this film defines the word ""charmless"" to the nth degree. I'd suggest the editors of the Oxford English Dictionary cite this movie as a key example defining that word in the next update.

Carrot Top is a performer of such abysmal ability that normally rational people I know become homicidal maniacs dedicated to wanting to kill Mr. Top as soon as possible. Indeed, if one goes to Amazon.com and looks at customer reviews for Carrot Top's movie and other performance DVDs, one will find several that could be construed as death threats to Mr. Top.

A curious fact about this film: Mike Nelson, the head writer for MST 3000, in his book Mike's Mega Cheese, said he saw this film and shortly afterwards couldn't recall a thing about it, including the title. Obviously, Mike was suffering a classic reaction to trauma. Viewing this atrocity was so soul-numbing, Mike Nelson had to block it from his mind. Evidently, in a later chapter in his book, Mike Nelson had recovered his memory of this film. From the review he offers, Mike Nelson was definitely not grateful for the recovered memory.

The only comment I offer about the film, and it is not a spoiler, it's simply God's honest truth: it's not funny. None of it is, not even a nanosecond of it is funny."
"This movie has got to be the worse movie i have ever seen. I only watched about a half an hour and i just shut it off. The cars in this movie look like two geo metro's front ends smashed together. This movie isn't even good for laughs. The only time i laughed was when Dante kept saying in funny voice, ""Nobody can beat Dante, Muhwa hwaa."" I said holy god and shut it off. Bad, Bad movie. 2/10",0,393,False,31964,"This movie has got to be the worst movie I have ever seen. I only watched about a half an hour, and I just shut it off. The cars in this movie look like two Geo Metro's front ends smashed together, which is just the tip of the iceberg when it comes to the film's problems. This movie isn't even good for laughs, which is often the last refuge for bad films that can at least be entertainingly terrible. Sadly, this one doesn’t even manage that. The only time I laughed, and I use the term loosely, was when Dante kept saying in a funny voice, ""Nobody can beat Dante, Muhwa hwaa."" It was a moment that was more bewildering than humorous. I said holy god and shut it off at that point, feeling both disappointed and relieved to escape further torture. Bad, bad movie. I can't emphasize enough how utterly unenjoyable this experience was, and I genuinely struggle to find any redeeming quality in it. 2/10"
"because you can put it on fast forward and watch the inane story, without having to listen to banal dialogue, and be finished in 10 minutes max. Come to think of it, even 10 minutes is too much to waste on Enid-Blyton-meets-struggling-wanna-be-artists. Vomit.",0,259,False,9433,"Certainly! Here's an expanded version of your review:

One of the most convenient features of modern streaming platforms is the ability to fast forward through content, allowing viewers to breeze through an entire movie or episode in a fraction of the time it would normally take. This is especially useful when dealing with a film that presents an inane story, lacking in depth or originality. By utilizing the fast forward function, you can quickly skim through the plot and get a general sense of what is happening on screen without subjecting yourself to the tedious, banal dialogue that may accompany it. This way, you can be done with the entire experience in a maximum of 10 minutes. 

However, upon further reflection, even dedicating 10 minutes to such a lackluster piece of work feels like a waste of precious time. The content in question seems to suffer from a severe identity crisis, reminiscent of an Enid Blyton narrative awkwardly colliding with the aspirations of struggling, wanna-be artists who haven't quite found their voice or style. It's a blend that doesn't quite work and leaves the viewer feeling unsatisfied and wishing for something more substantive and engaging. In fact, the mere thought of investing any amount of time in this endeavor, no matter how brief, is enough to evoke a strong reaction of distaste. Vomit."
"I saw this movie when Mystery Science Theater ran it in 1993. It is the worst thing I've ever seen. So bad in fact, that by sheer freakiness, this movie must get a ten rating because it has to be seen to be believed. <br /><br />Whoever wrote this script with children in mind should be beaten. I mean, really, the Devil vs. Santa? Visions of Hell? Creepy laughing wind-up reindeer? Forced Child labor with racial stereotypes? It ain't Sesame Street, that's for sure.As Crow exclaims during the MST3K showing, ""This is good ol' fashioned nightmare fuel!"" <br /><br />There's plenty of weird innuendo and screwed up theology. Merlin (presumably the Arthurian Merlin) hangs out with Santa in his crazy castle in the clouds (i.e. Heaven). Santa talks about baby Jesus and sends letters to ""Mr. Stork"" for children who ask for siblings. There are symbols around the castle that either look like pentagrams or RAF stars. <br /><br />My best friend and I have watch it every year since 1993 and we subject anybody we can hold down for 2 hours to watch it with us.",1,1057,True,22373,"I saw this movie when Mystery Science Theater ran it in 1993. It's the worst thing I've ever seen, yet it must get a ten rating because it has to be seen to be believed. Whoever wrote this script for children should be beaten. Really, the Devil vs. Santa? Visions of Hell? Creepy laughing wind-up reindeer? Forced child labor with racial stereotypes? It's not Sesame Street. As Crow exclaims during the MST3K showing, ""This is good ol' fashioned nightmare fuel!"" There's weird innuendo and messed-up theology. Merlin (presumably the Arthurian Merlin) hangs out with Santa in his castle in the clouds (i.e. Heaven). Santa talks about baby Jesus and sends letters to ""Mr. Stork"" for kids who want siblings. There are symbols around the castle that look like pentagrams or RAF stars. My best friend and I have watched it every year since 1993 and subject anyone we can hold down for 2 hours to watch it with us."
"I had no idea what Jane Eyre was before I saw this miniseries. I had read and watched many classics before, and I believed that most classics were boring, over-worded, and overrated stories with moderately interesting plots at best. This Jane Eyre miniseries completely changed my conceptions.<br /><br />Zelah Clarke is a fabulous actress, and she gives a wonderful portrayal of Jane Eyre. Her accent is delightful and her quiet, yet firm nature matches the young governess' character exactly. Timothy Dalton is an amazing Rochester. His passion and energy in the film makes me believe that he was born to play the brooding master of Thornfield Hall. I couldn't sleep at all the night after I had watched this miniseries. The plot is both haunting and inspiring. The characters are masterfully performed, and the story is incredible. This is the best version of Jane Eyre to ever appear on film.<br /><br />I read the book later and was amazed at how closely this miniseries followed Charolette Bronte's writing. Jane Eyre is now my favorite film and book. If you want to see a masterpiece that will change your life, watch the 1983 BBC version of Jane Eyre.",1,1159,True,21622,"I had no idea what Jane Eyre was before I saw this miniseries. I believed most classics were boring and overrated, but this changed my conceptions. Zelah Clarke gives a wonderful portrayal of Jane Eyre, with her delightful accent and firm nature matching the character perfectly. Timothy Dalton is an amazing Rochester, his passion and energy make him perfect for the role. The plot is haunting and inspiring, with masterfully performed characters and an incredible story. This is the best version of Jane Eyre on film. After reading the book, I was amazed at how closely this miniseries followed Bronte's writing. Jane Eyre is now my favorite film and book. For a masterpiece that will change your life, watch the 1983 BBC version."
"This movie, supposedly a thriller, had about five sub-plots that developed simultaneously to climax at the end, but it ended up more as a yawn.<br /><br />The writing was trite, the pace was slow and disjointed and the characters were boring. George Clooney looks like he needs to get into a gym, Matt Damon hammed it up and the others seemed to read their lines from a teleprompter.<br /><br />The worst part of this movie was that it was carefully crafted to be politically correct and so it ended up saying nothing at all about big business, oil and the Middle-East. I have seen documentaries provide more excitement. Watch it only if there's absolutely nothing else to do.",0,676,False,12451,"This movie, supposedly a thriller, had about five sub-plots that developed simultaneously to climax at the end, but it ended up more as a yawn. The filmmakers seemed to have aimed for a complex narrative with interwoven storylines, but unfortunately, the execution fell flat, leading to a rather underwhelming experience that failed to captivate or engage the audience. 

The writing was trite, filled with clichés and predictable dialogue, which made the entire experience feel uninspired and lacking in originality. The pace was slow and disjointed, making it difficult to maintain interest as the story unfolded. The narrative meandered without a clear sense of direction, leaving viewers disengaged and uninterested in the outcome. The characters were boring, lacking depth and development, which made it hard to invest in their journeys or care about their fates. 

George Clooney, despite his star power, looks like he needs to get into a gym. His performance seemed tired, as if he was merely going through the motions without any real commitment to the role. Matt Damon hammed it up, overacting to the point where it became distracting rather than compelling. His exaggerated expressions and gestures detracted from the seriousness of the film's themes. The others in the cast seemed to read their lines from a teleprompter, delivering their dialogue with little emotion or conviction, which only added to the overall sense of detachment from the story.

The worst part of this movie was that it was carefully crafted to be politically correct, and so it ended up saying nothing at all about big business, oil, and the Middle-East. By trying to appease everyone, it ultimately failed to make any meaningful statements or provide any insightful commentary on these complex issues. The film shied away from taking risks or presenting bold ideas, resulting in a bland and forgettable experience. I have seen documentaries provide more excitement and depth on these topics, shedding light on real-world issues with far more impact and clarity.

Watch it only if there's absolutely nothing else to do. If you're seeking entertainment or thought-provoking content, you might be better off exploring other options, as this film does little to satisfy either desire. It serves as a reminder that even star-studded casts and ambitious narratives can fall short when the execution lacks creativity and passion."
"Office work, especially in this era of computers, multi-functional copy machines, e-mail, voice mail, snail mail and `temps,' is territory ripe with satirical possibilities, a vein previously tapped in such films as `Clockwatchers' and `Office Space,' and very successfully. This latest addition to the temp/humor pool, however, `Haiku Tunnel,' directed by Josh Kornbluth and Jacob Kornbluth, fails to live up to it's predecessors, and leaves the laughs somewhere outside the door, waiting for a chance to sneak in. Unfortunately for the audience, that chance never comes; so what you get is a nice try, but as the man once said, no cigar.<br /><br />	As the narrator/star of the film, Josh Kornbluth (playing Josh Kornbluth), points out in the opening frames (in a monologue delivered directly into the camera), this story is pure fiction, and takes place in the fictional city of `San Franc'l'isco.' It's an innovative, if not very imaginatively presented disclaimer, and not all that funny. It is, however, a harbinger of what is to follow, all of which-- like the disclaimer-- just isn't all that funny.<br /><br />	Kornbluth plays Kornbluth, an aspiring novelist who supports himself working as a `temp.' It's a job that suits him, and it gives him time to slip in some work on his novel from time to time. But when he goes to work for a lawyer, Bob Shelby (Warren Keith), he does too good a job on the first day, and Shelby dispatches head secretary Marlina D'Amore (Helen Shumaker) to Kornbluth to persuade him to go `perm.' The thought of working full time for the same company, though, initially strikes fear in the heart of Kornbluth, but he caves in and signs on for the position. He's nervous about it, but at least now the other secretaries acknowledge his presence (which, of course, they would never do with a temp), and if things get too rough, he has seventeen important letters he's typed up-- that now just have to be mailed out-- to fall back on (he's been holding them back because the mailing is the easy part, and he needs that `something easy to do' in reserve, in case it all gets to be too much for him). These are `important' letters, however, and by the end of the week, Kornbluth still has them in reserve, on his desk. And it doesn't take a genius to figure out that when Shelby finds out about it, Kornbluth's days as the fair-haired boy are going to be over. And quick.<br /><br />	The Brothers Kornbluth, who not only directed, but along with John Bellucci also wrote the screenplay for this film, should have taken a page out of the Ben Stiller Book of Comedy, where it says `If you play it straight, they will laugh.' But, they didn't, and the audience won't. Because in comedy, even looking at it as objectively as possible, when the main character (as well as most of the supporting characters, in this case) `Plays' funny-- as in, he `knows' he's being funny-- he never is. And that's exactly what Kornbluth does here; so rather than being `funny,' he comes across as insincere and pretentious, a grievous error in judgment on the part of the Kornbluths, because by allowing it, they sabotaged their own movie. <br /><br />	In trying to discern exactly why this movie doesn't work, it comes down to two basic reasons: The directing, which-- if not necessarily `bad'-- is at least careless; and secondly, the performances, beginning with that of Josh Kornbluth. Quite simply, Kornbluth just seems too impressed with himself to be effective here. Unlike Stiller, or even Steve Martin-- both of whom use self-deprecating humor very effectively-- Kornbluth apparently has an ego that simply will not allow putting himself in that light; he seems to have a need to let his audience know that he, the real Kornbluth, is in reality much more clever than Kornbluth the character. And being unable to get past that does him in, as well as the film. Rather than give the millions of office workers who may see this film someone to whom they can relate or with whom they can identify, Kornbluth affects a condescending manner that only serves to alienate the very people he is attempting to reach. So what it all comes down to is a case of poor directing and unconvincing acting, and when you take into consideration that the screenplay itself was weak to begin with, with an inexplicably narrow focus (given the potential of the rich subject matter), it's easy to understand why this one just doesn't fly.<br /><br />	The one saving grace of the film is the performance by Warren Keith as Shelby, whose subtle delivery is convincing, and which-- in and of itself-- is fairly humorous. The effectiveness of it is diminished, however, inasmuch as Keith has to share his scenes with Kornbluth, which somewhat automatically cancels out his positive contributions to the project. <br /><br />	Shumaker and Sarah Overman (Julie Faustino) also manage to keep their heads above water with their respective performances, which are commendable, if not entirely memorable; they at least make their scenes watchable, and Overman even manages to elevate Kornbluth's performance, if only momentarily. But it's still not enough to save the day or the film.<br /><br />	The supporting cast includes Amy Resnick (Mindy), Brian Thorstenson (Clifford), June Lomena (DaVonne), Joe Bellan (Jimmy the Mail Clerk), with a cameo appearance by a disheveled looking Harry Shearer, as the Orientation Leader-- a role that begs for an answer to the question, `What was he thinking when he agreed to this?' In any work environment, there will forever be situations arising that one way or another will unavoidably become fodder for someone's comedic cannon, and the films depicting said situations will always be with us; the good ones (see paragraph one) may even become classics in their own right. `Haiku Tunnel,' however, will doubtfully remain very long amongst them, for it's destiny lies elsewhere-- in a realm known only as: `Obscurity.' I rate this one 1/10. <br /><br /> <br /><br />",0,5992,True,11799,"Office work, especially in this era of computers and multi-functional gadgets, offers ripe satirical possibilities, as seen in films like 'Clockwatchers' and 'Office Space.' However, 'Haiku Tunnel,' directed by Josh and Jacob Kornbluth, doesn't measure up to its predecessors and leaves the humor outside, never really allowing it to enter. The film, narrated by Josh Kornbluth as himself, starts with a fictional disclaimer about 'San Franc'l'isco,' which sets the tone for the lackluster comedy that follows.

Kornbluth plays a temp who becomes a permanent employee for a lawyer, Bob Shelby (Warren Keith), but struggles with sending out seventeen important letters. The Kornbluths' direction misses the mark, and the comedy suffers as a result. Josh Kornbluth's performance appears insincere, as he seems too self-impressed to effectively deliver self-deprecating humor, unlike comedians like Ben Stiller. This disconnect alienates rather than endears him to the audience.

The film falters due to lackluster directing and unconvincing acting, compounded by a weak screenplay with a narrow focus. Warren Keith's performance as Shelby is a highlight, bringing subtle humor despite being overshadowed by Kornbluth. Helen Shumaker and Sarah Overman offer commendable performances, with Overman briefly elevating Kornbluth's scenes.

The supporting cast includes Amy Resnick, Brian Thorstenson, June Lomena, Joe Bellan, and a cameo by Harry Shearer as the Orientation Leader, a puzzling role choice. While office comedies can become classics, 'Haiku Tunnel' is unlikely to join their ranks, destined instead for obscurity. I rate this one 1/10."
"""Tenchi Muyo In Love 2"" is the third Tenchi movie. It seemed that its creators took elements from the first two to make this one. At the risk of giving out spoilers, Tenchi is kidnapped and the team has to get him back. Nothing new there. A past love of Yosho's is the bad guy. That was done in the second movie. The battle between Aeka and Ryoko and is starting to get boring. The movie has almost no action scenes in it and very little comedy. I personally don't know what AIC, it's makers, were thinking. I gave this movie a vote of 4.",0,538,False,31388,"""Tenchi Muyo In Love 2"" is the third installment in the Tenchi Muyo movie series. It seemed that its creators took elements from the first two films to construct this one. At the risk of giving out spoilers, the basic premise involves Tenchi being kidnapped, prompting the team to mobilize in an effort to rescue him. This setup is nothing new for fans of the series, as similar scenarios have been explored before. The twist here is that a past love of Yosho's emerges as the antagonist, but even this feels repetitive since a similar plot device was utilized in the second movie. 

The ongoing battle between Aeka and Ryoko, which has been a recurring theme throughout the series, is starting to lose its appeal and become quite tedious. It's a dynamic that, while initially engaging, seems to have run its course without offering anything fresh or exciting in this installment. The movie is notably lacking in action scenes, which is surprising given the potential for thrilling sequences that the plot could have allowed. Moreover, the comedy, a staple of the Tenchi Muyo series, is nearly absent, leaving the film feeling somewhat flat and uninspired.

I personally don't know what AIC, its makers, were thinking when they put this movie together. It doesn't seem to capture the vibrant energy or creativity that the Tenchi Muyo series is known for. The lack of action and humor significantly detracts from the overall experience, making it difficult to stay engaged. In light of these shortcomings, I gave this movie a vote of 4."
